user_id,install_date,country,platform,acquisition_channel,is_payer,sessions
18907,2024-02-19,MX,iOS,Facebook Ads,0,22
18908,2024-01-02,US,iOS,Organic,0,22
18909,2024-03-08,US,Android,Organic,0,25
18910,2024-05-07,ES,iOS,Influencer,0,22
18911,2024-03-17,US,iOS,Organic,1,18
18912,2024-01-24,US,Android,Organic,0,17
18913,2024-04-21,CA,Android,Google Ads,0,22
18914,2024-06-24,US,iOS,Organic,0,22
18915,2024-06-21,FR,Android,Organic,1,23
18916,2024-04-28,US,iOS,Cross-promo,0,19
18917,2024-02-05,UK,Android,Organic,0,26
18918,2024-01-02,BR,iOS,Organic,0,23
18919,2024-05-06,US,Android,Organic,0,24
18920,2024-04-14,MX,Android,Organic,0,24
18921,2024-01-18,US,iOS,Cross-promo,0,20
18922,2024-06-25,BR,Android,Organic,0,15
18923,2024-01-08,MX,Android,TikTok Ads,0,19
18924,2024-01-15,US,Android,TikTok Ads,0,13
18925,2024-05-24,BR,iOS,Facebook Ads,0,30
18926,2024-01-23,BR,Android,Influencer,0,19
18927,2024-04-02,CA,Android,Organic,0,13
18928,2024-06-03,CA,Android,Facebook Ads,0,25
18929,2024-06-13,MX,iOS,Organic,0,28
18930,2024-02-18,UK,iOS,TikTok Ads,1,23
18931,2024-03-04,MX,Android,Organic,0,16
18932,2024-02-03,UK,iOS,Influencer,0,29
18933,2024-01-18,DE,iOS,Facebook Ads,0,18
18934,2024-03-04,MX,iOS,Organic,0,19
18935,2024-04-15,UK,iOS,Organic,0,16
18936,2024-03-14,CA,Android,Google Ads,0,11
18937,2024-04-11,US,Android,Influencer,0,21
18938,2024-06-20,US,iOS,Cross-promo,1,25
18939,2024-01-17,CA,Android,Influencer,0,33
18940,2024-05-20,BR,Android,Organic,0,13
18941,2024-02-21,CA,Android,Influencer,0,26
18942,2024-06-18,ES,Android,Google Ads,0,22
18943,2024-03-04,UK,iOS,Organic,0,19
18944,2024-02-03,DE,Android,Organic,0,20
18945,2024-04-04,FR,Android,Organic,0,17
18946,2024-03-27,BR,iOS,Organic,0,18
18947,2024-04-11,UK,Android,Organic,0,20
18948,2024-06-09,ES,Android,Google Ads,0,24
18949,2024-05-19,BR,Android,Organic,0,16
18950,2024-03-16,ES,iOS,Google Ads,0,28
18951,2024-01-19,MX,Android,Organic,1,16
18952,2024-05-16,CA,iOS,Influencer,0,25
18953,2024-03-14,FR,iOS,Organic,0,17
18954,2024-05-24,US,iOS,Cross-promo,1,22
18955,2024-02-19,BR,iOS,Organic,0,21
18956,2024-02-08,DE,iOS,Facebook Ads,0,20
18957,2024-06-17,CA,iOS,Influencer,0,17
18958,2024-05-17,US,Android,Organic,0,19
18959,2024-01-12,CA,iOS,Influencer,0,18
18960,2024-03-19,CA,iOS,Cross-promo,0,16
18961,2024-01-15,US,iOS,Organic,1,20
18962,2024-01-28,UK,iOS,Facebook Ads,0,22
18963,2024-05-11,BR,Android,Organic,0,22
18964,2024-02-05,ES,iOS,TikTok Ads,0,19
18965,2024-04-28,US,iOS,Organic,0,26
18966,2024-03-05,CA,iOS,TikTok Ads,0,24
18967,2024-04-07,MX,Android,Google Ads,0,25
18968,2024-02-16,UK,iOS,Google Ads,1,9
18969,2024-03-21,MX,iOS,Facebook Ads,0,16
18970,2024-02-08,BR,Android,Facebook Ads,0,16
18971,2024-02-07,US,Android,Organic,0,24
18972,2024-02-13,US,Android,Organic,1,23
18973,2024-06-27,BR,Android,Influencer,0,20
18974,2024-04-06,UK,Android,Facebook Ads,0,25
18975,2024-05-03,US,iOS,Facebook Ads,1,23
18976,2024-01-26,CA,iOS,Organic,0,12
18977,2024-06-12,UK,Android,Influencer,0,17
18978,2024-04-06,DE,iOS,TikTok Ads,1,21
18979,2024-01-01,FR,Android,Organic,1,29
18980,2024-02-22,CA,Android,Organic,0,20
18981,2024-01-06,US,Android,Organic,0,17
18982,2024-02-06,FR,iOS,Google Ads,0,19
18983,2024-01-02,US,Android,Organic,0,25
18984,2024-05-02,CA,Android,Cross-promo,0,30
18985,2024-03-09,MX,iOS,Facebook Ads,0,19
18986,2024-06-17,FR,iOS,Influencer,0,17
18987,2024-06-27,FR,Android,Google Ads,0,24
18988,2024-06-23,DE,iOS,Organic,0,25
18989,2024-01-13,US,Android,Facebook Ads,0,23
18990,2024-03-09,UK,Android,Organic,0,22
18991,2024-03-06,BR,Android,Cross-promo,0,34
18992,2024-02-28,ES,iOS,Organic,0,23
18993,2024-03-08,US,Android,Google Ads,0,21
18994,2024-02-28,BR,iOS,Facebook Ads,0,14
18995,2024-04-26,US,iOS,Google Ads,0,15
18996,2024-01-10,UK,iOS,Organic,0,18
18997,2024-05-20,ES,iOS,Influencer,0,19
18998,2024-05-09,US,iOS,Cross-promo,0,23
18999,2024-01-15,US,iOS,Facebook Ads,0,18
19000,2024-02-15,UK,Android,Organic,0,17
19001,2024-05-17,US,Android,Influencer,0,18
19002,2024-05-29,BR,iOS,Google Ads,0,20
19003,2024-03-29,BR,Android,Google Ads,1,18
19004,2024-03-17,US,Android,Influencer,1,18
19005,2024-05-15,BR,Android,Google Ads,0,25
19006,2024-05-28,BR,Android,Influencer,0,23
19007,2024-05-29,BR,Android,Cross-promo,0,16
19008,2024-04-19,DE,iOS,Organic,1,25
19009,2024-04-06,UK,iOS,Organic,0,20
19010,2024-02-14,US,iOS,Organic,0,19
19011,2024-03-31,DE,iOS,Cross-promo,0,21
19012,2024-06-16,FR,iOS,Organic,0,21
19013,2024-04-23,UK,Android,Facebook Ads,0,23
19014,2024-05-29,US,Android,Organic,0,27
19015,2024-06-06,ES,Android,TikTok Ads,0,18
19016,2024-03-13,MX,iOS,Google Ads,0,15
19017,2024-06-21,UK,iOS,Facebook Ads,0,29
19018,2024-02-04,BR,Android,Google Ads,1,25
19019,2024-02-11,BR,Android,Organic,1,14
19020,2024-05-12,UK,iOS,Influencer,0,22
19021,2024-01-27,BR,iOS,Organic,0,21
19022,2024-02-01,UK,iOS,Organic,0,14
19023,2024-05-15,US,iOS,Organic,0,22
19024,2024-04-12,BR,Android,Organic,0,23
19025,2024-03-25,UK,iOS,Google Ads,0,25
19026,2024-05-25,UK,iOS,Google Ads,0,16
19027,2024-03-18,UK,Android,Organic,0,28
19028,2024-05-22,MX,Android,Google Ads,0,27
19029,2024-06-02,CA,Android,Facebook Ads,0,25
19030,2024-02-13,US,iOS,Influencer,0,24
19031,2024-02-01,US,iOS,Google Ads,0,20
19032,2024-01-28,US,Android,Facebook Ads,0,18
19033,2024-06-15,CA,Android,Organic,0,18
19034,2024-06-08,FR,Android,Facebook Ads,1,15
19035,2024-03-17,ES,Android,Organic,0,17
19036,2024-01-18,US,iOS,Google Ads,0,22
19037,2024-04-12,FR,Android,Facebook Ads,0,23
19038,2024-03-10,MX,Android,Organic,0,24
19039,2024-04-28,BR,Android,Organic,0,28
19040,2024-05-18,US,Android,Cross-promo,0,18
19041,2024-06-08,BR,Android,Organic,0,14
19042,2024-05-27,US,Android,Facebook Ads,0,22
19043,2024-04-06,BR,iOS,Influencer,0,23
19044,2024-06-16,US,Android,Google Ads,0,15
19045,2024-05-15,MX,Android,Facebook Ads,0,14
19046,2024-02-04,US,iOS,Google Ads,0,22
19047,2024-03-09,BR,Android,Organic,0,19
19048,2024-05-05,US,Android,Organic,0,18
19049,2024-04-08,DE,iOS,Organic,0,20
19050,2024-03-18,DE,Android,Organic,0,17
19051,2024-05-28,ES,iOS,Organic,0,21
19052,2024-04-20,MX,iOS,TikTok Ads,0,19
19053,2024-05-31,CA,Android,Google Ads,0,19
19054,2024-01-17,CA,iOS,Organic,1,18
19055,2024-05-25,ES,iOS,Facebook Ads,0,22
19056,2024-05-19,ES,Android,Organic,1,20
19057,2024-05-23,MX,Android,TikTok Ads,1,19
19058,2024-01-04,MX,Android,Facebook Ads,0,23
19059,2024-06-10,MX,iOS,Organic,0,14
19060,2024-04-01,FR,Android,TikTok Ads,1,20
19061,2024-06-22,DE,iOS,Cross-promo,0,15
19062,2024-03-15,BR,Android,Facebook Ads,0,17
19063,2024-06-07,ES,Android,TikTok Ads,0,20
19064,2024-06-01,DE,Android,Organic,0,22
19065,2024-04-12,US,Android,TikTok Ads,0,19
19066,2024-01-24,BR,Android,Cross-promo,0,23
19067,2024-03-05,CA,iOS,Google Ads,0,25
19068,2024-04-26,US,iOS,Organic,0,22
19069,2024-06-01,MX,Android,Google Ads,0,16
19070,2024-06-04,CA,iOS,TikTok Ads,0,18
19071,2024-06-12,DE,iOS,Facebook Ads,0,19
19072,2024-03-22,UK,iOS,Google Ads,0,15
19073,2024-01-06,UK,Android,Organic,1,27
19074,2024-03-06,FR,Android,Facebook Ads,0,25
19075,2024-03-07,US,Android,Organic,0,17
19076,2024-03-12,US,iOS,TikTok Ads,0,21
19077,2024-04-04,DE,Android,Organic,1,16
19078,2024-02-17,CA,iOS,Organic,0,29
19079,2024-03-10,FR,Android,Facebook Ads,0,29
19080,2024-03-18,CA,Android,Facebook Ads,0,16
19081,2024-03-07,US,iOS,Influencer,0,27
19082,2024-06-24,CA,iOS,Organic,0,22
19083,2024-03-05,FR,Android,TikTok Ads,0,19
19084,2024-06-20,MX,iOS,Google Ads,0,26
19085,2024-03-03,US,iOS,Google Ads,0,25
19086,2024-02-15,FR,Android,Organic,0,15
19087,2024-05-26,US,iOS,Facebook Ads,0,13
19088,2024-03-13,US,Android,Organic,0,19
19089,2024-03-11,US,Android,Google Ads,0,19
19090,2024-04-19,BR,Android,Facebook Ads,0,19
19091,2024-06-26,DE,iOS,Cross-promo,0,16
19092,2024-03-03,ES,iOS,Organic,0,25
19093,2024-02-10,MX,Android,Facebook Ads,1,26
19094,2024-01-07,ES,iOS,Google Ads,0,18
19095,2024-05-16,UK,Android,Organic,0,17
19096,2024-01-04,UK,Android,Influencer,0,9
19097,2024-03-29,DE,iOS,Influencer,0,23
19098,2024-06-25,FR,Android,Influencer,0,22
19099,2024-05-13,BR,Android,Google Ads,0,12
19100,2024-03-22,BR,iOS,Facebook Ads,0,21
19101,2024-01-21,FR,iOS,Organic,0,14
19102,2024-05-22,BR,Android,Organic,0,20
19103,2024-05-07,US,Android,Influencer,0,14
19104,2024-04-14,US,Android,Organic,0,16
19105,2024-04-13,ES,Android,TikTok Ads,0,27
19106,2024-03-08,US,Android,Organic,1,18
19107,2024-06-08,US,Android,Organic,0,15
19108,2024-04-19,FR,Android,Facebook Ads,0,19
19109,2024-06-05,DE,iOS,Organic,0,16
19110,2024-03-06,FR,Android,Organic,0,18
19111,2024-06-10,DE,Android,Organic,0,26
19112,2024-01-27,US,Android,Cross-promo,0,20
19113,2024-02-29,US,Android,Influencer,0,9
19114,2024-04-27,US,Android,Organic,0,15
19115,2024-06-15,DE,iOS,Organic,0,14
19116,2024-02-13,FR,iOS,Facebook Ads,0,24
19117,2024-02-05,ES,Android,Organic,0,16
19118,2024-01-19,BR,iOS,Organic,0,26
19119,2024-03-31,BR,Android,TikTok Ads,0,21
19120,2024-02-14,BR,iOS,Organic,0,28
19121,2024-05-28,DE,Android,Cross-promo,0,21
19122,2024-05-30,CA,Android,Google Ads,0,17
19123,2024-06-03,US,iOS,TikTok Ads,0,14
19124,2024-04-07,US,iOS,Google Ads,0,12
19125,2024-01-19,FR,iOS,Facebook Ads,0,22
19126,2024-02-10,UK,Android,Facebook Ads,0,17
19127,2024-01-26,CA,iOS,Organic,1,15
19128,2024-01-28,UK,iOS,Google Ads,0,14
19129,2024-03-04,DE,iOS,Organic,0,22
19130,2024-03-08,CA,Android,Organic,0,24
19131,2024-03-20,US,Android,Organic,1,21
19132,2024-02-20,MX,Android,Organic,0,22
19133,2024-04-11,CA,iOS,Facebook Ads,0,28
19134,2024-06-24,ES,Android,TikTok Ads,0,18
19135,2024-01-10,FR,Android,Organic,0,20
19136,2024-06-15,ES,iOS,Facebook Ads,0,15
19137,2024-04-09,FR,iOS,Organic,0,20
19138,2024-05-01,US,iOS,Facebook Ads,0,18
19139,2024-05-26,ES,iOS,Organic,0,24
19140,2024-03-04,US,Android,Facebook Ads,0,26
19141,2024-05-03,US,iOS,Facebook Ads,0,16
19142,2024-01-19,BR,Android,Influencer,0,22
19143,2024-03-16,MX,iOS,Organic,0,13
19144,2024-03-02,US,Android,TikTok Ads,1,11
19145,2024-05-20,US,iOS,TikTok Ads,0,16
19146,2024-01-25,UK,Android,Influencer,0,22
19147,2024-03-29,US,Android,Influencer,0,20
19148,2024-04-01,BR,Android,TikTok Ads,0,10
19149,2024-02-11,CA,Android,Influencer,0,18
19150,2024-04-26,BR,Android,Organic,0,22
19151,2024-02-08,US,Android,Organic,1,21
19152,2024-06-06,DE,iOS,Organic,1,15
19153,2024-05-12,MX,Android,TikTok Ads,0,22
19154,2024-03-21,ES,Android,Organic,0,15
19155,2024-05-25,MX,iOS,TikTok Ads,0,17
19156,2024-04-16,US,Android,Organic,0,16
19157,2024-04-20,US,iOS,TikTok Ads,0,14
19158,2024-01-21,DE,Android,TikTok Ads,0,24
19159,2024-02-19,ES,Android,Google Ads,0,18
19160,2024-04-30,BR,Android,Cross-promo,0,20
19161,2024-05-13,US,Android,Google Ads,0,20
19162,2024-02-19,ES,iOS,Organic,0,19
19163,2024-04-24,MX,iOS,Cross-promo,0,24
19164,2024-01-01,UK,iOS,Google Ads,0,18
19165,2024-01-30,DE,Android,Facebook Ads,0,17
19166,2024-04-16,BR,iOS,Facebook Ads,0,13
19167,2024-06-28,DE,iOS,TikTok Ads,0,17
19168,2024-06-13,ES,Android,TikTok Ads,0,28
19169,2024-02-17,ES,iOS,TikTok Ads,0,16
19170,2024-03-27,ES,Android,Organic,0,14
19171,2024-05-08,FR,Android,Influencer,0,16
19172,2024-01-19,MX,iOS,Organic,0,28
19173,2024-02-15,FR,Android,Facebook Ads,1,16
19174,2024-05-09,UK,iOS,Organic,0,24
19175,2024-02-25,US,Android,Facebook Ads,0,16
19176,2024-05-24,US,Android,Google Ads,1,27
19177,2024-04-01,US,iOS,Facebook Ads,0,20
19178,2024-03-22,US,iOS,Organic,1,19
19179,2024-03-19,US,Android,Organic,0,29
19180,2024-05-29,US,Android,Facebook Ads,1,21
19181,2024-04-14,FR,iOS,Influencer,0,28
19182,2024-01-27,US,Android,Facebook Ads,0,27
19183,2024-02-24,UK,Android,Facebook Ads,0,11
19184,2024-06-08,US,Android,Influencer,0,13
19185,2024-02-29,CA,Android,TikTok Ads,0,17
19186,2024-04-18,UK,iOS,Organic,0,21
19187,2024-06-04,US,iOS,Organic,0,27
19188,2024-06-04,US,iOS,TikTok Ads,0,18
19189,2024-04-29,US,iOS,Google Ads,0,23
19190,2024-06-01,BR,Android,TikTok Ads,0,16
19191,2024-03-25,MX,iOS,Organic,1,30
19192,2024-03-26,FR,iOS,Facebook Ads,0,19
19193,2024-04-26,FR,Android,Google Ads,0,21
19194,2024-06-02,BR,Android,Facebook Ads,0,22
19195,2024-04-17,FR,Android,Facebook Ads,0,17
19196,2024-03-15,CA,iOS,TikTok Ads,0,18
19197,2024-04-28,DE,iOS,Facebook Ads,0,16
19198,2024-05-24,US,Android,Google Ads,0,14
19199,2024-01-07,US,Android,Organic,0,24
19200,2024-05-27,MX,iOS,Organic,0,22
19201,2024-06-14,FR,iOS,Organic,1,14
19202,2024-03-15,US,iOS,Cross-promo,0,25
19203,2024-02-27,FR,iOS,Google Ads,0,16
19204,2024-01-16,FR,iOS,Organic,0,22
19205,2024-06-27,MX,Android,Organic,0,10
19206,2024-01-27,US,iOS,Organic,0,17
19207,2024-02-20,ES,iOS,Google Ads,0,19
19208,2024-03-15,FR,iOS,Facebook Ads,0,21
19209,2024-05-23,BR,Android,Facebook Ads,0,16
19210,2024-03-27,MX,Android,Google Ads,0,27
19211,2024-05-02,BR,Android,Google Ads,0,24
19212,2024-03-16,MX,iOS,Google Ads,0,24
19213,2024-02-09,FR,iOS,Organic,0,23
19214,2024-03-07,CA,Android,TikTok Ads,0,15
19215,2024-05-09,BR,iOS,Organic,0,16
19216,2024-04-11,FR,iOS,Google Ads,0,20
19217,2024-06-24,FR,iOS,Organic,0,21
19218,2024-06-28,US,iOS,TikTok Ads,0,22
19219,2024-05-31,MX,Android,TikTok Ads,0,15
19220,2024-04-02,FR,iOS,Organic,0,14
19221,2024-04-19,CA,iOS,Facebook Ads,0,19
19222,2024-03-22,US,Android,Google Ads,0,16
19223,2024-03-18,BR,Android,Organic,0,20
19224,2024-01-02,ES,iOS,Organic,0,20
19225,2024-03-05,UK,iOS,Organic,0,20
19226,2024-01-20,US,Android,Influencer,0,14
19227,2024-02-03,CA,Android,Organic,0,26
19228,2024-02-10,CA,iOS,Organic,0,24
19229,2024-06-17,CA,Android,TikTok Ads,0,24
19230,2024-01-23,UK,iOS,Organic,0,19
19231,2024-02-07,UK,Android,Organic,0,16
19232,2024-06-20,BR,Android,Google Ads,0,14
19233,2024-03-07,UK,iOS,Cross-promo,1,20
19234,2024-03-02,BR,Android,Facebook Ads,0,14
19235,2024-05-19,BR,Android,TikTok Ads,0,31
19236,2024-01-30,BR,Android,Organic,0,21
19237,2024-03-27,CA,Android,Google Ads,0,15
19238,2024-06-17,US,iOS,Organic,0,18
19239,2024-05-27,UK,iOS,Google Ads,0,14
19240,2024-04-27,FR,iOS,Facebook Ads,0,18
19241,2024-01-06,DE,Android,Organic,0,25
19242,2024-03-15,US,Android,Facebook Ads,1,22
19243,2024-05-11,DE,Android,Google Ads,0,25
19244,2024-04-02,CA,iOS,Influencer,0,26
19245,2024-01-10,DE,iOS,Influencer,0,24
19246,2024-02-20,MX,iOS,Influencer,0,15
19247,2024-04-02,US,iOS,TikTok Ads,0,23
19248,2024-02-07,CA,iOS,Facebook Ads,0,22
19249,2024-05-08,UK,Android,TikTok Ads,0,12
19250,2024-05-15,DE,iOS,Google Ads,0,22
19251,2024-04-11,FR,Android,Google Ads,0,19
19252,2024-03-21,DE,Android,Organic,0,27
19253,2024-03-23,DE,iOS,Organic,0,24
19254,2024-06-09,FR,Android,Organic,0,22
19255,2024-05-22,CA,iOS,Organic,0,18
19256,2024-01-31,UK,iOS,Facebook Ads,0,22
19257,2024-01-21,FR,iOS,Organic,0,22
19258,2024-05-10,CA,iOS,Organic,1,21
19259,2024-05-05,US,Android,Google Ads,1,21
19260,2024-02-04,DE,iOS,Facebook Ads,0,17
19261,2024-06-17,BR,Android,Organic,0,19
19262,2024-05-23,US,Android,TikTok Ads,0,23
19263,2024-02-14,US,iOS,Organic,0,17
19264,2024-02-28,FR,iOS,Facebook Ads,1,22
19265,2024-06-26,ES,iOS,TikTok Ads,0,23
19266,2024-01-12,CA,Android,Organic,0,20
19267,2024-05-19,MX,iOS,Facebook Ads,0,22
19268,2024-02-02,BR,iOS,Organic,0,27
19269,2024-06-25,BR,Android,Organic,0,17
19270,2024-01-21,DE,Android,Google Ads,0,23
19271,2024-02-29,UK,iOS,TikTok Ads,1,20
19272,2024-02-21,BR,Android,Organic,0,30
19273,2024-06-15,US,iOS,Cross-promo,0,19
19274,2024-06-25,US,Android,Organic,0,28
19275,2024-05-02,CA,iOS,Influencer,1,19
19276,2024-04-15,US,Android,Facebook Ads,0,26
19277,2024-04-09,CA,Android,Google Ads,0,20
19278,2024-06-02,US,Android,Organic,0,23
19279,2024-03-11,MX,Android,Influencer,0,28
19280,2024-05-14,FR,iOS,Organic,0,15
19281,2024-03-02,UK,Android,Cross-promo,0,19
19282,2024-03-28,BR,Android,Organic,0,20
19283,2024-01-24,US,iOS,Organic,0,14
19284,2024-02-09,FR,iOS,Google Ads,0,23
19285,2024-03-16,FR,Android,Influencer,0,27
19286,2024-06-23,UK,Android,Organic,0,22
19287,2024-05-15,ES,iOS,Organic,0,15
19288,2024-01-09,UK,Android,Influencer,0,20
19289,2024-01-03,US,Android,Facebook Ads,0,23
19290,2024-01-21,BR,iOS,Organic,0,20
19291,2024-04-04,CA,iOS,Influencer,0,23
19292,2024-06-24,ES,Android,TikTok Ads,0,18
19293,2024-06-23,US,iOS,Facebook Ads,0,15
19294,2024-01-16,MX,Android,Facebook Ads,0,16
19295,2024-04-16,ES,Android,Google Ads,0,20
19296,2024-04-02,BR,iOS,Organic,0,16
19297,2024-05-12,US,Android,Google Ads,0,27
19298,2024-05-18,US,Android,Organic,0,10
19299,2024-06-05,CA,Android,Organic,0,16
19300,2024-03-19,FR,Android,Organic,0,16
19301,2024-03-10,DE,iOS,Influencer,0,23
19302,2024-02-17,ES,Android,Influencer,0,22
19303,2024-01-15,MX,Android,Facebook Ads,0,30
19304,2024-02-03,CA,iOS,Facebook Ads,1,23
19305,2024-02-29,US,iOS,Google Ads,0,19
19306,2024-01-02,ES,Android,Organic,0,16
19307,2024-03-20,US,Android,Google Ads,1,20
19308,2024-01-19,US,Android,Google Ads,0,14
19309,2024-02-18,US,Android,Organic,0,19
19310,2024-03-18,MX,Android,Organic,0,20
19311,2024-01-28,MX,Android,Cross-promo,0,20
19312,2024-02-17,DE,Android,Organic,0,21
19313,2024-04-05,US,Android,Organic,0,17
19314,2024-06-13,MX,Android,TikTok Ads,0,18
19315,2024-06-25,US,Android,TikTok Ads,0,25
19316,2024-04-18,US,Android,Organic,0,18
19317,2024-06-24,BR,Android,TikTok Ads,0,17
19318,2024-03-13,FR,Android,Influencer,1,20
19319,2024-04-09,BR,Android,Organic,0,18
19320,2024-01-29,MX,Android,Organic,0,22
19321,2024-06-05,US,Android,Organic,0,23
19322,2024-02-27,UK,iOS,Google Ads,0,18
19323,2024-02-17,BR,Android,Google Ads,0,19
19324,2024-01-23,US,iOS,Organic,0,21
19325,2024-01-27,MX,Android,Organic,0,19
19326,2024-01-07,BR,iOS,Organic,0,20
19327,2024-02-18,ES,iOS,Facebook Ads,1,23
19328,2024-04-18,ES,iOS,TikTok Ads,0,20
19329,2024-03-08,CA,iOS,Organic,1,21
19330,2024-06-18,CA,iOS,TikTok Ads,0,21
19331,2024-06-20,BR,Android,Influencer,0,16
19332,2024-06-02,BR,iOS,Organic,0,22
19333,2024-05-30,US,Android,Cross-promo,0,7
19334,2024-03-13,UK,iOS,Facebook Ads,1,12
19335,2024-04-10,US,Android,Facebook Ads,0,22
19336,2024-01-08,MX,Android,Google Ads,0,18
19337,2024-02-22,US,iOS,TikTok Ads,0,25
19338,2024-05-21,FR,iOS,Google Ads,0,25
19339,2024-05-14,US,Android,Google Ads,0,21
19340,2024-05-16,US,Android,Facebook Ads,0,23
19341,2024-01-03,US,Android,Facebook Ads,0,19
19342,2024-03-18,FR,Android,Organic,0,16
19343,2024-05-24,DE,iOS,Organic,0,19
19344,2024-06-20,BR,Android,Google Ads,0,25
19345,2024-03-26,DE,Android,Organic,1,29
19346,2024-02-15,BR,Android,Facebook Ads,0,19
19347,2024-03-30,UK,Android,Facebook Ads,0,13
19348,2024-06-04,MX,iOS,Organic,0,24
19349,2024-05-21,US,Android,Influencer,0,26
19350,2024-01-09,US,Android,Organic,1,15
19351,2024-04-24,FR,Android,Organic,0,27
19352,2024-06-02,CA,Android,Influencer,0,29
19353,2024-05-09,US,iOS,TikTok Ads,0,25
19354,2024-03-15,ES,iOS,Organic,0,28
19355,2024-03-21,US,iOS,Cross-promo,0,13
19356,2024-05-07,DE,iOS,Cross-promo,0,28
19357,2024-02-03,ES,Android,Organic,0,20
19358,2024-05-26,FR,Android,Facebook Ads,0,21
19359,2024-02-08,DE,iOS,Organic,0,27
19360,2024-01-13,CA,Android,Organic,0,22
19361,2024-05-12,US,Android,Organic,0,23
19362,2024-02-19,BR,iOS,Organic,0,13
19363,2024-01-23,DE,iOS,Influencer,1,17
19364,2024-05-01,CA,iOS,TikTok Ads,0,25
19365,2024-04-29,ES,iOS,Influencer,0,16
19366,2024-03-28,US,Android,Organic,0,20
19367,2024-06-05,CA,Android,Facebook Ads,0,23
19368,2024-04-21,US,Android,TikTok Ads,0,20
19369,2024-04-20,US,iOS,Google Ads,1,11
19370,2024-03-12,BR,Android,Facebook Ads,0,32
19371,2024-06-02,ES,Android,Organic,0,15
19372,2024-02-26,ES,iOS,TikTok Ads,0,20
19373,2024-01-01,BR,iOS,Influencer,0,20
19374,2024-06-04,BR,Android,Organic,0,21
19375,2024-04-22,CA,Android,Facebook Ads,0,13
19376,2024-03-02,UK,Android,Facebook Ads,0,16
19377,2024-02-16,MX,Android,Google Ads,0,31
19378,2024-03-18,US,iOS,Influencer,1,13
19379,2024-04-15,UK,Android,Facebook Ads,0,21
19380,2024-06-07,ES,Android,Facebook Ads,0,23
19381,2024-05-05,CA,Android,Organic,0,25
19382,2024-06-25,US,iOS,Organic,0,17
19383,2024-01-05,ES,Android,Organic,0,18
19384,2024-01-31,CA,iOS,TikTok Ads,1,17
19385,2024-02-06,BR,Android,Facebook Ads,0,18
19386,2024-03-19,ES,Android,Organic,0,18
19387,2024-05-22,CA,Android,Facebook Ads,0,11
19388,2024-02-21,BR,Android,Organic,1,18
19389,2024-05-18,MX,iOS,Cross-promo,0,25
19390,2024-02-12,US,Android,Facebook Ads,0,13
19391,2024-05-30,BR,iOS,Organic,0,18
19392,2024-02-09,FR,iOS,Google Ads,0,23
19393,2024-03-03,US,iOS,TikTok Ads,1,22
19394,2024-05-09,ES,Android,Facebook Ads,0,19
19395,2024-03-27,US,Android,TikTok Ads,1,13
19396,2024-03-13,CA,Android,Organic,1,26
19397,2024-06-23,BR,iOS,Facebook Ads,0,11
19398,2024-04-13,MX,Android,TikTok Ads,0,22
19399,2024-06-06,FR,iOS,Organic,0,20
19400,2024-01-16,US,Android,Organic,0,11
19401,2024-02-28,US,iOS,Google Ads,0,20
19402,2024-02-16,US,Android,Facebook Ads,0,20
19403,2024-04-25,UK,Android,TikTok Ads,0,19
19404,2024-06-06,ES,iOS,Organic,0,22
19405,2024-04-18,UK,Android,TikTok Ads,0,16
19406,2024-01-09,ES,Android,Google Ads,0,18
19407,2024-03-05,MX,iOS,Organic,1,20
19408,2024-02-28,BR,iOS,Organic,1,19
19409,2024-04-11,FR,Android,Cross-promo,0,18
19410,2024-05-15,ES,iOS,Facebook Ads,0,21
19411,2024-05-02,US,iOS,Organic,0,20
19412,2024-06-28,BR,Android,Organic,0,18
19413,2024-05-25,US,Android,Organic,1,21
19414,2024-03-31,BR,Android,Facebook Ads,0,28
19415,2024-04-05,FR,Android,Influencer,0,14
19416,2024-02-27,US,iOS,Organic,0,20
19417,2024-06-25,BR,iOS,Organic,0,14
19418,2024-02-01,US,iOS,TikTok Ads,0,22
19419,2024-02-17,US,Android,Google Ads,0,17
19420,2024-02-14,DE,iOS,Organic,0,14
19421,2024-04-09,DE,Android,Organic,0,25
19422,2024-04-09,UK,Android,Organic,0,23
19423,2024-02-15,BR,iOS,Organic,1,28
19424,2024-06-07,UK,Android,Influencer,0,29
19425,2024-06-13,US,iOS,Google Ads,1,19
19426,2024-05-23,DE,iOS,Facebook Ads,0,14
19427,2024-06-22,BR,iOS,Influencer,0,15
19428,2024-05-05,US,Android,Facebook Ads,0,18
19429,2024-02-15,US,Android,Facebook Ads,0,23
19430,2024-04-30,MX,iOS,Organic,0,30
19431,2024-03-28,MX,Android,Google Ads,1,17
19432,2024-03-01,US,Android,Google Ads,0,20
19433,2024-02-15,US,iOS,Influencer,0,25
19434,2024-06-27,ES,Android,Facebook Ads,1,23
19435,2024-06-11,US,iOS,Organic,0,24
19436,2024-03-21,CA,iOS,Facebook Ads,0,21
19437,2024-06-18,CA,Android,Cross-promo,0,11
19438,2024-02-14,UK,Android,Organic,0,26
19439,2024-04-27,US,iOS,Organic,0,18
19440,2024-02-16,US,iOS,Organic,0,16
19441,2024-06-06,CA,iOS,TikTok Ads,0,22
19442,2024-05-31,FR,Android,Organic,1,14
19443,2024-06-19,FR,Android,Organic,0,18
19444,2024-06-10,FR,Android,Cross-promo,0,21
