purchase_id,user_id,purchase_datetime,amount,item_type,currency
11009,17434,2024-01-26,3.99,small_pack,USD
11010,17434,2024-01-24,49.99,large_pack,USD
11011,17434,2024-02-18,4.99,small_pack,USD
11012,17434,2024-01-28,9.99,medium_pack,USD
11013,17436,2024-01-23,2.99,small_pack,USD
11014,17436,2024-02-07,4.99,small_pack,USD
11015,17436,2024-03-31,4.99,small_pack,USD
11016,17458,2024-04-08,1.99,small_pack,MXN
11017,17458,2024-04-20,14.99,medium_pack,MXN
11018,17458,2024-03-28,1.99,small_pack,MXN
11019,17460,2024-05-11,2.99,small_pack,USD
11020,17460,2024-05-03,3.99,small_pack,USD
11021,17460,2024-04-07,3.99,small_pack,USD
11022,17460,2024-04-12,49.99,large_pack,USD
11023,17460,2024-04-19,4.99,small_pack,USD
11024,17460,2024-05-02,2.99,small_pack,USD
11025,17460,2024-04-12,4.99,small_pack,USD
11026,17460,2024-05-11,19.99,medium_pack,USD
11027,17460,2024-04-10,1.99,small_pack,USD
11028,17460,2024-04-21,19.99,medium_pack,USD
11029,17474,2024-03-02,1.99,small_pack,USD
11030,17474,2024-03-03,9.99,medium_pack,USD
11031,17476,2024-07-25,1.99,small_pack,USD
11032,17476,2024-06-10,29.99,large_pack,USD
11033,17476,2024-06-24,9.99,medium_pack,USD
11034,17476,2024-06-17,2.99,small_pack,USD
11035,17486,2024-04-15,14.99,medium_pack,BRL
11036,17486,2024-02-13,14.99,medium_pack,BRL
11037,17486,2024-03-16,9.99,medium_pack,BRL
11038,17486,2024-04-24,1.99,small_pack,BRL
11039,17486,2024-03-02,2.99,small_pack,BRL
11040,17486,2024-03-11,2.99,small_pack,BRL
11041,17503,2024-05-24,1.99,small_pack,USD
11042,17503,2024-04-29,19.99,medium_pack,USD
11043,17503,2024-04-25,1.99,small_pack,USD
11044,17503,2024-05-10,4.99,small_pack,USD
11045,17503,2024-05-03,4.99,small_pack,USD
11046,17509,2024-07-08,19.99,medium_pack,EUR
11047,17509,2024-06-24,9.99,medium_pack,EUR
11048,17509,2024-09-09,14.99,medium_pack,EUR
11049,17509,2024-08-13,19.99,medium_pack,EUR
11050,17509,2024-06-17,3.99,small_pack,EUR
11051,17509,2024-06-27,2.99,small_pack,EUR
11052,17509,2024-06-15,14.99,medium_pack,EUR
11053,17509,2024-06-22,4.99,small_pack,EUR
11054,17515,2024-06-14,9.99,medium_pack,USD
11055,17515,2024-07-08,29.99,large_pack,USD
11056,17515,2024-06-19,1.99,small_pack,USD
11057,17515,2024-06-11,9.99,medium_pack,USD
11058,17515,2024-06-25,49.99,large_pack,USD
11059,17515,2024-06-30,19.99,medium_pack,USD
11060,17519,2024-02-27,99.99,large_pack,USD
11061,17519,2024-03-25,29.99,large_pack,USD
11062,17519,2024-03-09,2.99,small_pack,USD
11063,17528,2024-06-09,14.99,medium_pack,EUR
11064,17528,2024-06-30,4.99,small_pack,EUR
11065,17528,2024-07-01,2.99,small_pack,EUR
11066,17528,2024-05-15,9.99,medium_pack,EUR
11067,17528,2024-05-19,3.99,small_pack,EUR
11068,17528,2024-05-12,3.99,small_pack,EUR
11069,17528,2024-05-09,1.99,small_pack,EUR
11070,17532,2024-06-18,1.99,small_pack,USD
11071,17532,2024-06-08,4.99,small_pack,USD
11072,17532,2024-06-04,3.99,small_pack,USD
11073,17532,2024-06-05,3.99,small_pack,USD
11074,17532,2024-05-29,3.99,small_pack,USD
11075,17532,2024-06-26,19.99,medium_pack,USD
11076,17532,2024-05-31,1.99,small_pack,USD
11077,17537,2024-06-19,9.99,medium_pack,EUR
11078,17537,2024-06-29,1.99,small_pack,EUR
11079,17537,2024-07-08,14.99,medium_pack,EUR
11080,17567,2024-05-07,1.99,small_pack,EUR
11081,17567,2024-06-02,3.99,small_pack,EUR
11082,17567,2024-05-24,4.99,small_pack,EUR
11083,17567,2024-06-18,99.99,large_pack,EUR
11084,17567,2024-05-26,19.99,medium_pack,EUR
11085,17573,2024-02-29,14.99,medium_pack,EUR
11086,17573,2024-04-16,3.99,small_pack,EUR
11087,17573,2024-02-26,2.99,small_pack,EUR
11088,17573,2024-02-11,14.99,medium_pack,EUR
11089,17573,2024-02-16,19.99,medium_pack,EUR
11090,17573,2024-03-10,9.99,medium_pack,EUR
11091,17573,2024-02-28,2.99,small_pack,EUR
11092,17573,2024-02-05,14.99,medium_pack,EUR
11093,17573,2024-02-09,2.99,small_pack,EUR
11094,17573,2024-02-05,19.99,medium_pack,EUR
11095,17584,2024-03-18,14.99,medium_pack,EUR
11096,17584,2024-02-18,14.99,medium_pack,EUR
11097,17584,2024-02-14,3.99,small_pack,EUR
11098,17584,2024-02-26,9.99,medium_pack,EUR
11099,17584,2024-02-08,14.99,medium_pack,EUR
11100,17584,2024-03-30,19.99,medium_pack,EUR
11101,17584,2024-02-09,2.99,small_pack,EUR
11102,17584,2024-02-08,4.99,small_pack,EUR
11103,17584,2024-02-17,9.99,medium_pack,EUR
11104,17586,2024-01-29,19.99,medium_pack,USD
11105,17586,2024-02-29,4.99,small_pack,USD
11106,17586,2024-02-13,9.99,medium_pack,USD
11107,17586,2024-02-22,3.99,small_pack,USD
11108,17590,2024-03-15,49.99,large_pack,EUR
11109,17590,2024-03-06,1.99,small_pack,EUR
11110,17590,2024-02-11,9.99,medium_pack,EUR
11111,17590,2024-03-08,4.99,small_pack,EUR
11112,17590,2024-01-25,2.99,small_pack,EUR
11113,17590,2024-02-01,14.99,medium_pack,EUR
11114,17590,2024-02-06,4.99,small_pack,EUR
11115,17590,2024-01-31,1.99,small_pack,EUR
11116,17590,2024-02-07,14.99,medium_pack,EUR
11117,17604,2024-01-29,3.99,small_pack,USD
11118,17604,2024-01-23,49.99,large_pack,USD
11119,17604,2024-01-25,9.99,medium_pack,USD
11120,17611,2024-02-22,1.99,small_pack,USD
11121,17611,2024-02-01,4.99,small_pack,USD
11122,17611,2024-02-29,3.99,small_pack,USD
11123,17611,2024-02-14,1.99,small_pack,USD
11124,17611,2024-01-21,14.99,medium_pack,USD
11125,17611,2024-01-29,14.99,medium_pack,USD
11126,17615,2024-02-21,4.99,small_pack,EUR
11127,17615,2024-02-15,14.99,medium_pack,EUR
11128,17620,2024-06-28,4.99,small_pack,BRL
11129,17620,2024-06-29,99.99,large_pack,BRL
11130,17620,2024-06-30,2.99,small_pack,BRL
11131,17620,2024-07-12,3.99,small_pack,BRL
11132,17620,2024-07-06,19.99,medium_pack,BRL
11133,17632,2024-05-19,3.99,small_pack,MXN
11134,17632,2024-05-16,1.99,small_pack,MXN
11135,17632,2024-05-29,4.99,small_pack,MXN
11136,17632,2024-05-25,9.99,medium_pack,MXN
11137,17632,2024-05-31,2.99,small_pack,MXN
11138,17632,2024-05-29,2.99,small_pack,MXN
11139,17632,2024-05-13,19.99,medium_pack,MXN
11140,17635,2024-03-26,14.99,medium_pack,USD
11141,17635,2024-06-19,4.99,small_pack,USD
11142,17635,2024-04-05,2.99,small_pack,USD
11143,17639,2024-04-29,3.99,small_pack,EUR
11144,17639,2024-04-29,19.99,medium_pack,EUR
11145,17639,2024-05-16,3.99,small_pack,EUR
11146,17639,2024-04-27,14.99,medium_pack,EUR
11147,17640,2024-01-16,2.99,small_pack,BRL
11148,17640,2024-01-08,9.99,medium_pack,BRL
11149,17640,2024-01-04,1.99,small_pack,BRL
11150,17640,2024-01-08,1.99,small_pack,BRL
11151,17640,2024-01-17,1.99,small_pack,BRL
11152,17643,2024-05-21,3.99,small_pack,USD
11153,17643,2024-03-31,19.99,medium_pack,USD
11154,17649,2024-04-05,4.99,small_pack,USD
11155,17649,2024-04-06,19.99,medium_pack,USD
11156,17649,2024-04-12,14.99,medium_pack,USD
11157,17649,2024-06-10,14.99,medium_pack,USD
11158,17649,2024-04-14,14.99,medium_pack,USD
11159,17649,2024-04-11,4.99,small_pack,USD
11160,17657,2024-06-24,4.99,small_pack,EUR
11161,17667,2024-06-02,1.99,small_pack,EUR
11162,17667,2024-05-07,2.99,small_pack,EUR
11163,17667,2024-04-29,14.99,medium_pack,EUR
11164,17667,2024-05-14,1.99,small_pack,EUR
11165,17667,2024-05-18,3.99,small_pack,EUR
11166,17667,2024-05-11,9.99,medium_pack,EUR
11167,17687,2024-03-14,1.99,small_pack,EUR
11168,17687,2024-03-25,49.99,large_pack,EUR
11169,17687,2024-03-21,29.99,large_pack,EUR
11170,17687,2024-04-02,4.99,small_pack,EUR
11171,17687,2024-04-12,2.99,small_pack,EUR
11172,17687,2024-03-10,99.99,large_pack,EUR
11173,17687,2024-03-20,3.99,small_pack,EUR
11174,17690,2024-04-07,3.99,small_pack,USD
11175,17690,2024-04-19,1.99,small_pack,USD
11176,17690,2024-04-15,2.99,small_pack,USD
11177,17690,2024-05-09,9.99,medium_pack,USD
11178,17690,2024-04-17,3.99,small_pack,USD
11179,17700,2024-08-24,1.99,small_pack,USD
11180,17700,2024-07-08,4.99,small_pack,USD
11181,17707,2024-05-04,19.99,medium_pack,EUR
11182,17707,2024-03-03,3.99,small_pack,EUR
11183,17711,2024-04-27,1.99,small_pack,USD
11184,17711,2024-05-01,14.99,medium_pack,USD
11185,17711,2024-04-20,1.99,small_pack,USD
11186,17711,2024-05-03,3.99,small_pack,USD
11187,17711,2024-05-02,19.99,medium_pack,USD
11188,17711,2024-06-22,9.99,medium_pack,USD
11189,17711,2024-04-29,2.99,small_pack,USD
11190,17711,2024-05-03,2.99,small_pack,USD
11191,17713,2024-03-25,1.99,small_pack,USD
11192,17713,2024-08-22,4.99,small_pack,USD
11193,17713,2024-03-24,1.99,small_pack,USD
11194,17713,2024-06-04,3.99,small_pack,USD
11195,17713,2024-04-09,49.99,large_pack,USD
11196,17713,2024-03-24,1.99,small_pack,USD
11197,17713,2024-03-25,1.99,small_pack,USD
11198,17713,2024-03-31,9.99,medium_pack,USD
11199,17713,2024-04-14,19.99,medium_pack,USD
11200,17713,2024-03-27,4.99,small_pack,USD
11201,17713,2024-03-26,4.99,small_pack,USD
11202,17721,2024-05-30,49.99,large_pack,USD
11203,17721,2024-06-10,2.99,small_pack,USD
11204,17721,2024-07-03,49.99,large_pack,USD
11205,17721,2024-06-28,1.99,small_pack,USD
11206,17721,2024-06-09,3.99,small_pack,USD
11207,17721,2024-06-19,3.99,small_pack,USD
11208,17721,2024-05-31,1.99,small_pack,USD
11209,17749,2024-01-31,1.99,small_pack,BRL
11210,17749,2024-01-21,9.99,medium_pack,BRL
11211,17749,2024-02-20,14.99,medium_pack,BRL
11212,17749,2024-01-30,4.99,small_pack,BRL
11213,17755,2024-03-01,9.99,medium_pack,USD
11214,17755,2024-02-25,1.99,small_pack,USD
11215,17755,2024-03-25,9.99,medium_pack,USD
11216,17755,2024-02-29,2.99,small_pack,USD
11217,17755,2024-03-16,1.99,small_pack,USD
11218,17755,2024-03-09,1.99,small_pack,USD
11219,17755,2024-08-05,3.99,small_pack,USD
11220,17768,2024-05-20,4.99,small_pack,EUR
11221,17768,2024-05-17,2.99,small_pack,EUR
11222,17768,2024-06-24,1.99,small_pack,EUR
11223,17768,2024-06-21,2.99,small_pack,EUR
11224,17775,2024-07-02,14.99,medium_pack,MXN
11225,17775,2024-07-11,1.99,small_pack,MXN
11226,17778,2024-03-21,49.99,large_pack,USD
11227,17778,2024-03-16,14.99,medium_pack,USD
11228,17778,2024-04-03,14.99,medium_pack,USD
11229,17778,2024-04-14,4.99,small_pack,USD
11230,17778,2024-04-14,1.99,small_pack,USD
11231,17778,2024-04-15,9.99,medium_pack,USD
11232,17789,2024-06-04,99.99,large_pack,MXN
11233,17789,2024-07-03,2.99,small_pack,MXN
11234,17789,2024-06-03,3.99,small_pack,MXN
11235,17789,2024-06-02,3.99,small_pack,MXN
11236,17791,2024-07-06,9.99,medium_pack,USD
11237,17791,2024-07-29,49.99,large_pack,USD
11238,17791,2024-07-22,2.99,small_pack,USD
11239,17791,2024-07-05,9.99,medium_pack,USD
11240,17791,2024-08-21,3.99,small_pack,USD
11241,17791,2024-08-29,29.99,large_pack,USD
11242,17805,2024-03-20,2.99,small_pack,EUR
11243,17805,2024-03-23,4.99,small_pack,EUR
11244,17805,2024-04-08,4.99,small_pack,EUR
11245,17805,2024-04-06,29.99,large_pack,EUR
11246,17805,2024-04-04,3.99,small_pack,EUR
11247,17816,2024-03-25,1.99,small_pack,BRL
11248,17816,2024-03-29,29.99,large_pack,BRL
11249,17816,2024-04-01,1.99,small_pack,BRL
11250,17824,2024-02-05,1.99,small_pack,BRL
11251,17824,2024-01-04,3.99,small_pack,BRL
11252,17824,2024-02-10,3.99,small_pack,BRL
11253,17824,2024-02-05,3.99,small_pack,BRL
11254,17824,2024-01-04,2.99,small_pack,BRL
11255,17824,2024-01-09,14.99,medium_pack,BRL
11256,17824,2024-01-10,14.99,medium_pack,BRL
11257,17824,2024-01-16,14.99,medium_pack,BRL
11258,17829,2024-03-15,4.99,small_pack,USD
11259,17829,2024-03-04,9.99,medium_pack,USD
11260,17829,2024-04-17,4.99,small_pack,USD
11261,17829,2024-02-28,1.99,small_pack,USD
11262,17829,2024-05-12,49.99,large_pack,USD
11263,17829,2024-03-22,2.99,small_pack,USD
11264,17832,2024-04-11,19.99,medium_pack,EUR
11265,17832,2024-04-16,2.99,small_pack,EUR
11266,17832,2024-04-11,4.99,small_pack,EUR
11267,17832,2024-04-13,14.99,medium_pack,EUR
11268,17833,2024-03-09,2.99,small_pack,USD
11269,17833,2024-01-26,3.99,small_pack,USD
11270,17833,2024-03-07,19.99,medium_pack,USD
11271,17833,2024-01-29,4.99,small_pack,USD
11272,17833,2024-01-28,49.99,large_pack,USD
11273,17852,2024-06-30,29.99,large_pack,USD
11274,17852,2024-06-01,3.99,small_pack,USD
11275,17852,2024-06-02,3.99,small_pack,USD
11276,17852,2024-06-09,14.99,medium_pack,USD
11277,17852,2024-07-15,2.99,small_pack,USD
11278,17867,2024-02-14,29.99,large_pack,EUR
11279,17867,2024-02-27,29.99,large_pack,EUR
11280,17880,2024-04-29,1.99,small_pack,USD
11281,17880,2024-02-11,9.99,medium_pack,USD
11282,17880,2024-01-25,3.99,small_pack,USD
11283,17880,2024-01-27,14.99,medium_pack,USD
11284,17880,2024-04-15,2.99,small_pack,USD
11285,17897,2024-01-11,49.99,large_pack,EUR
11286,17897,2024-01-13,4.99,small_pack,EUR
11287,17897,2024-01-11,14.99,medium_pack,EUR
11288,17897,2024-01-22,19.99,medium_pack,EUR
11289,17897,2024-02-01,4.99,small_pack,EUR
11290,17897,2024-01-23,99.99,large_pack,EUR
11291,17897,2024-01-16,3.99,small_pack,EUR
11292,17897,2024-03-13,19.99,medium_pack,EUR
11293,17897,2024-01-22,2.99,small_pack,EUR
11294,17897,2024-01-13,19.99,medium_pack,EUR
11295,17897,2024-02-02,9.99,medium_pack,EUR
11296,17900,2024-05-16,3.99,small_pack,USD
11297,17900,2024-05-03,14.99,medium_pack,USD
11298,17900,2024-05-08,4.99,small_pack,USD
11299,17900,2024-06-02,9.99,medium_pack,USD
11300,17900,2024-06-13,4.99,small_pack,USD
11301,17908,2024-03-24,19.99,medium_pack,USD
11302,17916,2024-04-21,2.99,small_pack,EUR
11303,17916,2024-05-23,19.99,medium_pack,EUR
11304,17916,2024-04-16,2.99,small_pack,EUR
11305,17916,2024-05-10,3.99,small_pack,EUR
11306,17916,2024-04-10,3.99,small_pack,EUR
11307,17916,2024-04-23,14.99,medium_pack,EUR
11308,17921,2024-06-09,3.99,small_pack,BRL
11309,17921,2024-05-26,3.99,small_pack,BRL
11310,17921,2024-05-11,14.99,medium_pack,BRL
11311,17921,2024-05-07,4.99,small_pack,BRL
11312,17921,2024-04-27,19.99,medium_pack,BRL
11313,17921,2024-04-26,4.99,small_pack,BRL
11314,17931,2024-07-03,1.99,small_pack,BRL
11315,17931,2024-05-19,99.99,large_pack,BRL
11316,17931,2024-05-14,29.99,large_pack,BRL
11317,17931,2024-05-29,2.99,small_pack,BRL
11318,17931,2024-05-26,14.99,medium_pack,BRL
11319,17931,2024-05-17,29.99,large_pack,BRL
11320,17935,2024-05-30,9.99,medium_pack,USD
11321,17935,2024-06-02,4.99,small_pack,USD
11322,17935,2024-05-12,14.99,medium_pack,USD
11323,17935,2024-05-04,19.99,medium_pack,USD
11324,17936,2024-02-03,9.99,medium_pack,EUR
11325,17936,2024-02-05,2.99,small_pack,EUR
11326,17936,2024-01-23,4.99,small_pack,EUR
11327,17946,2024-06-16,2.99,small_pack,USD
11328,17946,2024-05-23,19.99,medium_pack,USD
11329,17946,2024-05-23,9.99,medium_pack,USD
11330,17946,2024-07-02,14.99,medium_pack,USD
11331,17946,2024-06-01,1.99,small_pack,USD
11332,17946,2024-06-01,14.99,medium_pack,USD
11333,17946,2024-05-27,1.99,small_pack,USD
11334,17946,2024-05-31,2.99,small_pack,USD
11335,17964,2024-02-07,2.99,small_pack,EUR
11336,17964,2024-02-01,29.99,large_pack,EUR
11337,17964,2024-02-13,1.99,small_pack,EUR
11338,17964,2024-02-03,29.99,large_pack,EUR
11339,17964,2024-02-17,9.99,medium_pack,EUR
11340,17964,2024-02-12,3.99,small_pack,EUR
11341,17964,2024-02-04,14.99,medium_pack,EUR
11342,17971,2024-06-15,3.99,small_pack,USD
11343,17971,2024-06-08,19.99,medium_pack,USD
11344,17971,2024-06-07,2.99,small_pack,USD
11345,17975,2024-02-28,1.99,small_pack,USD
11346,17975,2024-03-15,9.99,medium_pack,USD
11347,17975,2024-02-03,14.99,medium_pack,USD
11348,17984,2024-04-19,3.99,small_pack,USD
11349,17984,2024-06-17,4.99,small_pack,USD
11350,17986,2024-05-16,14.99,medium_pack,USD
11351,17986,2024-05-22,4.99,small_pack,USD
11352,17986,2024-05-15,4.99,small_pack,USD
11353,17986,2024-05-16,1.99,small_pack,USD
11354,17986,2024-06-28,3.99,small_pack,USD
11355,17990,2024-05-24,14.99,medium_pack,USD
11356,17990,2024-05-26,1.99,small_pack,USD
11357,17990,2024-07-19,2.99,small_pack,USD
11358,18003,2024-06-26,19.99,medium_pack,MXN
11359,18003,2024-06-17,1.99,small_pack,MXN
11360,18003,2024-06-14,99.99,large_pack,MXN
11361,18003,2024-06-17,4.99,small_pack,MXN
11362,18003,2024-06-15,49.99,large_pack,MXN
11363,18003,2024-08-01,14.99,medium_pack,MXN
11364,18008,2024-06-10,2.99,small_pack,EUR
11365,18008,2024-05-05,2.99,small_pack,EUR
11366,18008,2024-09-16,14.99,medium_pack,EUR
11367,18009,2024-02-05,99.99,large_pack,USD
11368,18009,2024-02-25,4.99,small_pack,USD
11369,18009,2024-02-04,14.99,medium_pack,USD
11370,18009,2024-02-21,14.99,medium_pack,USD
11371,18009,2024-02-03,3.99,small_pack,USD
11372,18014,2024-03-03,14.99,medium_pack,EUR
11373,18014,2024-02-27,3.99,small_pack,EUR
11374,18014,2024-02-15,14.99,medium_pack,EUR
11375,18014,2024-02-11,2.99,small_pack,EUR
11376,18014,2024-03-07,1.99,small_pack,EUR
11377,18015,2024-04-14,9.99,medium_pack,USD
11378,18015,2024-04-11,1.99,small_pack,USD
11379,18015,2024-04-09,14.99,medium_pack,USD
11380,18015,2024-04-21,2.99,small_pack,USD
11381,18015,2024-05-15,1.99,small_pack,USD
11382,18015,2024-04-06,2.99,small_pack,USD
11383,18015,2024-04-06,9.99,medium_pack,USD
11384,18021,2024-05-02,49.99,large_pack,BRL
11385,18021,2024-05-23,2.99,small_pack,BRL
11386,18021,2024-04-23,2.99,small_pack,BRL
11387,18021,2024-04-20,14.99,medium_pack,BRL
11388,18021,2024-05-19,1.99,small_pack,BRL
11389,18021,2024-05-03,2.99,small_pack,BRL
11390,18027,2024-05-13,4.99,small_pack,USD
11391,18027,2024-05-24,49.99,large_pack,USD
11392,18027,2024-05-16,2.99,small_pack,USD
11393,18027,2024-05-18,1.99,small_pack,USD
11394,18030,2024-06-30,4.99,small_pack,MXN
11395,18030,2024-06-08,19.99,medium_pack,MXN
11396,18050,2024-06-05,1.99,small_pack,EUR
11397,18050,2024-06-08,9.99,medium_pack,EUR
11398,18050,2024-06-11,19.99,medium_pack,EUR
11399,18050,2024-05-27,2.99,small_pack,EUR
11400,18050,2024-05-24,1.99,small_pack,EUR
11401,18050,2024-06-22,1.99,small_pack,EUR
11402,18050,2024-05-24,3.99,small_pack,EUR
11403,18050,2024-08-05,14.99,medium_pack,EUR
11404,18050,2024-05-29,9.99,medium_pack,EUR
11405,18054,2024-04-01,2.99,small_pack,USD
11406,18054,2024-02-23,29.99,large_pack,USD
11407,18054,2024-01-22,3.99,small_pack,USD
11408,18054,2024-02-10,99.99,large_pack,USD
11409,18054,2024-02-19,14.99,medium_pack,USD
11410,18075,2024-03-22,2.99,small_pack,USD
11411,18075,2024-04-06,49.99,large_pack,USD
11412,18075,2024-02-24,1.99,small_pack,USD
11413,18079,2024-03-28,14.99,medium_pack,EUR
11414,18079,2024-03-16,29.99,large_pack,EUR
11415,18079,2024-03-13,19.99,medium_pack,EUR
11416,18079,2024-03-05,1.99,small_pack,EUR
11417,18079,2024-02-24,19.99,medium_pack,EUR
11418,18083,2024-04-23,1.99,small_pack,MXN
11419,18083,2024-05-05,2.99,small_pack,MXN
11420,18083,2024-04-27,4.99,small_pack,MXN
11421,18090,2024-10-08,29.99,large_pack,USD
11422,18090,2024-07-02,4.99,small_pack,USD
11423,18090,2024-07-20,19.99,medium_pack,USD
11424,18090,2024-07-03,4.99,small_pack,USD
11425,18090,2024-08-02,4.99,small_pack,USD
11426,18090,2024-07-04,4.99,small_pack,USD
11427,18090,2024-08-15,19.99,medium_pack,USD
11428,18090,2024-06-28,9.99,medium_pack,USD
11429,18090,2024-06-29,3.99,small_pack,USD
11430,18090,2024-06-27,3.99,small_pack,USD
11431,18092,2024-05-16,3.99,small_pack,MXN
11432,18092,2024-05-16,9.99,medium_pack,MXN
11433,18092,2024-05-10,2.99,small_pack,MXN
11434,18092,2024-05-21,19.99,medium_pack,MXN
11435,18092,2024-06-11,19.99,medium_pack,MXN
11436,18092,2024-06-21,4.99,small_pack,MXN
11437,18092,2024-07-03,4.99,small_pack,MXN
11438,18092,2024-05-19,3.99,small_pack,MXN
11439,18092,2024-06-12,4.99,small_pack,MXN
11440,18092,2024-05-15,9.99,medium_pack,MXN
11441,18094,2024-06-22,1.99,small_pack,EUR
11442,18094,2024-07-07,49.99,large_pack,EUR
11443,18094,2024-06-27,49.99,large_pack,EUR
11444,18094,2024-07-27,4.99,small_pack,EUR
11445,18094,2024-06-24,99.99,large_pack,EUR
11446,18094,2024-06-27,49.99,large_pack,EUR
11447,18096,2024-05-28,2.99,small_pack,USD
11448,18096,2024-04-27,3.99,small_pack,USD
11449,18096,2024-05-18,99.99,large_pack,USD
11450,18096,2024-07-07,19.99,medium_pack,USD
11451,18096,2024-05-10,2.99,small_pack,USD
11452,18097,2024-05-13,2.99,small_pack,MXN
11453,18097,2024-05-29,9.99,medium_pack,MXN
11454,18097,2024-05-23,1.99,small_pack,MXN
11455,18097,2024-05-24,9.99,medium_pack,MXN
11456,18097,2024-06-23,4.99,small_pack,MXN
11457,18097,2024-07-05,1.99,small_pack,MXN
11458,18097,2024-05-24,2.99,small_pack,MXN
11459,18097,2024-05-30,29.99,large_pack,MXN
11460,18097,2024-05-10,19.99,medium_pack,MXN
11461,18097,2024-05-19,3.99,small_pack,MXN
11462,18117,2024-02-19,2.99,small_pack,USD
11463,18117,2024-02-11,4.99,small_pack,USD
11464,18117,2024-02-12,9.99,medium_pack,USD
11465,18117,2024-06-30,2.99,small_pack,USD
11466,18117,2024-02-26,9.99,medium_pack,USD
11467,18117,2024-02-18,4.99,small_pack,USD
11468,18123,2024-03-09,19.99,medium_pack,MXN
11469,18123,2024-02-18,9.99,medium_pack,MXN
11470,18123,2024-03-09,1.99,small_pack,MXN
11471,18123,2024-04-04,4.99,small_pack,MXN
11472,18123,2024-02-19,99.99,large_pack,MXN
11473,18166,2024-01-18,3.99,small_pack,USD
11474,18166,2024-03-13,99.99,large_pack,USD
11475,18166,2024-02-08,49.99,large_pack,USD
11476,18166,2024-03-14,3.99,small_pack,USD
11477,18166,2024-01-24,19.99,medium_pack,USD
11478,18168,2024-02-22,99.99,large_pack,USD
11479,18168,2024-03-25,3.99,small_pack,USD
11480,18168,2024-03-19,4.99,small_pack,USD
11481,18168,2024-02-23,1.99,small_pack,USD
11482,18170,2024-04-17,19.99,medium_pack,MXN
11483,18170,2024-04-06,4.99,small_pack,MXN
11484,18170,2024-04-09,3.99,small_pack,MXN
11485,18170,2024-04-23,9.99,medium_pack,MXN
11486,18170,2024-05-22,1.99,small_pack,MXN
11487,18170,2024-04-13,14.99,medium_pack,MXN
11488,18170,2024-04-20,19.99,medium_pack,MXN
11489,18170,2024-05-11,1.99,small_pack,MXN
11490,18184,2024-06-02,3.99,small_pack,USD
11491,18184,2024-06-11,3.99,small_pack,USD
11492,18184,2024-05-30,9.99,medium_pack,USD
11493,18184,2024-06-14,1.99,small_pack,USD
11494,18184,2024-06-26,1.99,small_pack,USD
11495,18186,2024-05-02,19.99,medium_pack,BRL
11496,18186,2024-05-04,9.99,medium_pack,BRL
11497,18199,2024-02-03,4.99,small_pack,USD
11498,18199,2024-03-07,9.99,medium_pack,USD
11499,18199,2024-02-12,3.99,small_pack,USD
11500,18199,2024-02-04,14.99,medium_pack,USD
11501,18199,2024-02-07,9.99,medium_pack,USD
11502,18199,2024-02-20,1.99,small_pack,USD
11503,18199,2024-02-28,19.99,medium_pack,USD
11504,18199,2024-02-22,1.99,small_pack,USD
11505,18206,2024-02-16,2.99,small_pack,USD
11506,18206,2024-03-12,4.99,small_pack,USD
11507,18206,2024-02-14,19.99,medium_pack,USD
11508,18206,2024-03-01,2.99,small_pack,USD
11509,18206,2024-02-16,1.99,small_pack,USD
11510,18206,2024-03-07,14.99,medium_pack,USD
11511,18206,2024-03-16,2.99,small_pack,USD
11512,18206,2024-02-28,1.99,small_pack,USD
11513,18209,2024-04-26,9.99,medium_pack,USD
11514,18209,2024-04-30,3.99,small_pack,USD
11515,18209,2024-06-06,1.99,small_pack,USD
11516,18216,2024-03-19,4.99,small_pack,USD
11517,18216,2024-03-29,9.99,medium_pack,USD
11518,18216,2024-03-12,1.99,small_pack,USD
11519,18216,2024-03-24,14.99,medium_pack,USD
11520,18216,2024-03-24,14.99,medium_pack,USD
11521,18216,2024-04-21,3.99,small_pack,USD
11522,18216,2024-03-20,19.99,medium_pack,USD
11523,18252,2024-05-08,29.99,large_pack,EUR
11524,18252,2024-05-01,29.99,large_pack,EUR
11525,18252,2024-05-14,4.99,small_pack,EUR
11526,18252,2024-05-19,1.99,small_pack,EUR
11527,18252,2024-06-04,3.99,small_pack,EUR
11528,18252,2024-04-30,19.99,medium_pack,EUR
11529,18252,2024-05-15,1.99,small_pack,EUR
11530,18265,2024-06-19,4.99,small_pack,USD
11531,18265,2024-07-07,19.99,medium_pack,USD
11532,18265,2024-06-25,9.99,medium_pack,USD
11533,18265,2024-06-01,19.99,medium_pack,USD
11534,18265,2024-06-18,3.99,small_pack,USD
11535,18265,2024-06-12,14.99,medium_pack,USD
11536,18265,2024-06-23,49.99,large_pack,USD
11537,18265,2024-05-27,4.99,small_pack,USD
11538,18265,2024-06-04,1.99,small_pack,USD
11539,18268,2024-06-27,9.99,medium_pack,EUR
11540,18268,2024-06-25,19.99,medium_pack,EUR
11541,18268,2024-05-15,9.99,medium_pack,EUR
11542,18268,2024-05-17,4.99,small_pack,EUR
11543,18268,2024-05-25,1.99,small_pack,EUR
11544,18268,2024-07-03,3.99,small_pack,EUR
11545,18271,2024-07-02,4.99,small_pack,EUR
11546,18271,2024-06-29,4.99,small_pack,EUR
11547,18271,2024-06-24,19.99,medium_pack,EUR
11548,18271,2024-06-29,2.99,small_pack,EUR
